#Parameters = {GP=60; Linear_Spiral_cst_torrus_N=10; Linear_Spiral_cst_torrus_h=10; Linear_Spiral_cst_torrus_orientation=0; Linear_Spiral_cst_torrus_phi=30; Linear_Spiral_cst_torrus_ra=5; Linear_Spiral_cst_torrus_ri=5; Nturns=3; blend_radius=2; mainCoil_H=22; mainCoil_L=29; mainCoil_WG=0.5; mainCoil_winding_gap=2.55; mountingOffset=6; mountingThicnkess=21.15; turnLength=102}
#"Frequency / GHz"	"Z1,1 [Real/Imaginary Part] [Re]"	"Z1,1 [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------
0.0000000000000	0.021173980871288	0.022291158173466
0.00050000000000000	0.036920435913475	1.2826430487728
0.0010000000000000	0.050335544640480	2.5411148179026
0.0014990000000000	0.061698034299345	3.7952771270499
0.0015000000000000	0.061718955461772	3.7977887423757
0.0020000000000000	0.071336429960991	5.0527603118811
0.0025000000000000	0.079422940610917	6.3061339745479
0.0030000000000000	0.086185703015292	7.5580197727610
0.0035000000000000	0.091807064902605	8.8085307153015
0.0040000000000000	0.096447205300130	10.057780752128
0.0045000000000000	0.10024661971771	11.305883237823
0.0050000000000000	0.10332838282376	12.552949787921
0.0055000000000000	0.10580019068001	13.799089448559
0.0060000000000000	0.10775619144822	15.044408114009
0.0065000000000000	0.10927861762489	16.289008138676
0.0070000000000000	0.11043923508740	17.532988100298
0.0075000000000000	0.11130062513619	18.776442679508
0.0080000000000000	0.11191731572398	20.019462627883
0.0085000000000000	0.11233677749868	21.262134802275
0.0090000000000000	0.11260029936533	22.504542247885
0.0095000000000000	0.11274375716706	23.746764316232
0.010000000000000	0.11279828789046	24.988876807241
0.010500000000000	0.11279088059686	26.230952127053
0.011000000000000	0.11274489412413	27.473059455095
0.011500000000000	0.11268051049550	28.715264915490
0.012000000000000	0.11261513196302	29.957631749102
0.012500000000000	0.11256372868068	31.200220483455
0.013000000000000	0.11253914316788	32.443089098533
0.013500000000000	0.11255235696770	33.686293187057
0.014000000000000	0.11261272425027	34.929886108264
0.014500000000000	0.11272817649668	36.173919134605
0.015000000000000	0.11290540191103	37.418441591016
0.015500000000000	0.11315000271025	38.663500986641
0.016000000000000	0.11346663307932	39.909143139018
0.016500000000000	0.11385912019715	41.155412290876
0.017000000000000	0.11433057044959	42.402351219745
0.017500000000000	0.11488346266467	43.650001340657
0.018000000000000	0.11551972998439	44.898402802250
0.018500000000000	0.11624083177346	46.147594576590
0.019000000000000	0.11704781679728	47.397614543052
0.019500000000000	0.11794137872279	48.648499566634
0.020000000000000	0.11892190490288	49.900285570997
0.020500000000000	0.11998951924799	51.153007606590
0.021000000000000	0.12114411990801	52.406699914185
0.021500000000000	0.12238541237752	53.661395984106
0.022000000000000	0.12371293860774	54.917128611466
0.022500000000000	0.12512610255966	56.173929947676
0.023000000000000	0.12662419267239	57.431831548494
0.023500000000000	0.12820640156776	58.690864418853
0.024000000000000	0.12987184335947	59.951059054701
0.024500000000000	0.13161956882250	61.212445482068
0.025000000000000	0.13344857869384	62.475053293564
0.025500000000000	0.13535783531155	63.738911682481
0.026000000000000	0.13734627279550	65.004049474692
0.026500000000000	0.13941280595225	66.270495158482
0.027000000000000	0.14155633802032	67.538276912492
0.027500000000000	0.14377576742529	68.807422631895
0.028000000000000	0.14606999364890	70.077959952920
0.028500000000000	0.14843792231593	71.349916275881
0.029000000000000	0.15087846958815	72.623318786778
0.029500000000000	0.15339056594328	73.898194477611
0.030000000000000	0.15597315943024	75.174570165467
0.030500000000000	0.15862521844431	76.452472510488
0.031000000000000	0.16134573406607	77.731928032807
0.031500000000000	0.16413372208361	79.012963128485
0.032000000000000	0.16698822461055	80.295604084594
0.032500000000000	0.16990831149769	81.579877093423
0.033000000000000	0.17289308144966	82.865808265926
0.033500000000000	0.17594166292391	84.153423644452
0.034000000000000	0.17905321485465	85.442749214797
0.034500000000000	0.18222692718374	86.733810917646
0.035000000000000	0.18546202127113	88.026634659407
0.035500000000000	0.18875775014729	89.321246322546
0.036000000000000	0.19211339867943	90.617671775386
0.036500000000000	0.19552828362089	91.915936881458
