-36.000000000000	0.84485853713705
-35.900054079206	0.85433080575659
-35.800108158412	0.86392500566606
-35.700162237618	0.87346590227836
-35.600216316824	0.88052842111667
-35.500270396030	0.88768140055622
-35.400324475236	0.89492507358922
-35.300378554442	0.90225954674795
-35.200432633648	0.90968417873152
-35.100486712854	0.91719934544359
-35.000540792060	0.92480453216330
-34.900594871266	0.93250010496428
-34.800648950472	0.94028603762014
-34.700703029678	0.94816161963495
-34.600757108884	0.95612749566147
-34.500811188089	0.96418302423491
-34.400865267295	0.97232890854701
-34.300919346501	0.98056444361355
-34.200973425707	0.98888979957452
-34.101027504913	0.99730462859641
-34.001081584119	1.0058091857750
-33.901135663325	1.0144038364188
-33.801189742531	1.0230876336918
-33.701243821737	1.0318609985861
-33.601297900943	1.0407239825338
-33.501351980149	1.0496764495499
-33.401406059355	1.0586932294448
-33.301460138561	1.0673383780164
-33.201514217767	1.0760492168155
-33.101568296973	1.0848263029954
-33.001622376179	1.0936694932922
-32.901676455385	1.1025784109235
-32.801730534591	1.1115532109779
-32.701784613797	1.1205939731418
-32.601838693003	1.1297012619635
-32.501892772209	1.1388736148171
-32.401946851415	1.1481121308115
-32.302000930621	1.1574164393142
-32.202055009827	1.1667869567086
-32.102109089033	1.1762232330405
-32.002163168239	1.1857253655133
-31.902217247445	1.1952929703492
-31.802271326651	1.2049266567471
-31.702325405856	1.2146260385187
-31.602379485062	1.2243914562913
-31.502433564268	1.2342225427269
-31.402487643474	1.2441191807292
-31.302541722680	1.2540816972558
-31.202595801886	1.2641098395630
-31.102649881092	1.2742038620439
-31.002703960298	1.2843635382698
-30.902758039504	1.2945890097349
-30.802812118710	1.3048801964659
-30.702866197916	1.3152370825452
-30.602920277122	1.3256594825706
-30.502974356328	1.3361475455883
-30.403028435534	1.3467013681807
-30.303082514740	1.3573207822603
-30.203136593946	1.3680057811655
-30.103190673152	1.3787567283211
-30.003244752358	1.3895729843442
-29.903298831564	1.4004548407798
-29.803352910770	1.4114025808349
-29.703406989976	1.4224155663530
-29.603461069182	1.4334945541787
-29.503515148388	1.4446389954242
-29.403569227594	1.4558486434206
-29.303623306800	1.4671244289439
-29.203677386006	1.4784653074160
-29.103731465212	1.4898721195379
-29.003785544418	1.5013442123758
-28.903839623624	1.5128820427426
-28.803893702829	1.5244852476792
-28.703947782035	1.5361541833284
-28.604001861241	1.5478884372791
-28.504055940447	1.5596884444374
-28.404110019653	1.5715538137341
-28.304164098859	1.5834844805455
-28.204218178065	1.5954810903364
-28.104272257271	1.6075429861056
-28.004326336477	1.6201622337511
-27.904380415683	1.6353091003434
-27.804434494889	1.6505842373060
-27.704488574095	1.6659869665055
-27.604542653301	1.6815180224303
-27.504596732507	1.6971762547139
-27.404650811713	1.7129624547040
-27.304704890919	1.7288768523466
-27.204758970125	1.7449183231328
-27.104813049331	1.7610880116274
-27.004867128537	1.7773849233310
-26.904921207743	1.7938096669816
-26.804975286949	1.8103620210029
-26.705029366155	1.8270421285073
-26.605083445361	1.8438494424469
-26.505137524567	1.8607840844458
-26.405191603773	1.8778464668122
-26.305245682979	1.8950358655442
-26.205299762185	1.9123532161722
-26.105353841391	1.9297973726065
-26.005407920596	1.9473696770269
-25.905461999802	1.9650685123951
-25.805516079008	1.9828950624641
-25.705570158214	2.0008484418847
-25.605624237420	2.0189293755975
-25.505678316626	2.0378848682598
-25.405732395832	2.0680500554440
-25.305786475038	2.0984069501136
-25.205840554244	2.1289537977364
-25.105894633450	2.1596936699449
-25.005948712656	2.1906266388208
-24.906002791862	2.2187523096673
-24.806056871068	2.2461825780412
-24.706110950274	2.2736790606779
-24.606165029480	2.3012397805324
-24.506219108686	2.3288655230576
-24.406273187892	2.3565570532813
-24.306327267098	2.3843133792500
-24.206381346304	2.4121345533287
-24.106435425510	2.4400208498141
-24.006489504716	2.4679730163315
-23.906543583922	2.4959894202878
-23.806597663128	2.5240720132260
-23.706651742334	2.5522191415336
-23.606705821540	2.5804315671893
-23.506759900746	2.6087098243515
-23.406813979952	2.6370532429454
-23.306868059158	2.6654628046055
-23.206922138364	2.6939374114557
-23.106976217569	2.7224774974944
-23.007030296775	2.7510829838951
-22.907084375981	2.7797545537316
-22.807138455187	2.8084915555902
-22.707192534393	2.8372945352785
-22.607246613599	2.8661633764112
-22.507300692805	2.8950975051643
-22.407354772011	2.9240983195671
-22.307408851217	2.9531645830855
-22.207462930423	2.9822976219453
-22.107517009629	3.0114959692165
-22.007571088835	3.0407609883422
-21.907625168041	3.0711514211100
-21.807679247247	3.1021558498114
-21.707733326453	3.1333231759779
-21.607787405659	3.1646513910917
-21.507841484865	3.1961438756675
-21.407895564071	3.2277984930879
-21.307949643277	3.2596174057140
-21.208003722483	3.2915986648185
-21.108057801689	3.3237447467017
-21.008111880895	3.3560541594763
-20.908165960101	3.3885274617379
-20.808220039307	3.4211667809977
-20.708274118513	3.4539704415118
-20.608328197719	3.4869390872127
-20.508382276925	3.5200725164932
-20.408436356131	3.5533723890169
-20.308490435337	3.5868372242532
-20.208544514542	3.6204697306958
-20.108598593748	3.6542671586637
-20.008652672954	3.6882322172021
-19.908706752160	3.7223636130636
-19.808760831366	3.7566616433859
-19.708814910572	3.7911282544214
-19.608868989778	3.8257624731447
-19.508923068984	3.8605651716350
-19.408977148190	3.8955351223944
-19.309031227396	3.9306741791754
-19.209085306602	3.9659822019318
-19.109139385808	4.0014596943644
-19.009193465014	4.0371051005048
-18.909247544220	4.0729207120862
-18.809301623426	4.1089071928295
-18.709355702632	4.1450635338598
-18.609409781838	4.1813899511445
